Player,Surface,ELO
Angelo Niculescu,Hard,1512.8856544068533
Robert Mckenzie,Hard,1452.4464973315119
Nikola Mektic,Hard,1688.6410215344265
David Savic,Hard,1462.7081416574126
Vide Konjevod,Hard,1482.3137716933145
Valter Mori Filho,Hard,1481.9809302327299
Luis Henrique Grangeiro,Hard,1469.5486889265787
Pedro Campos,Hard,1453.2938448006705
Bruno Scacallossi,Hard,1492.0406710233954
Sergio Rojas,Hard,1432.1165840248482
Laurent Bram,Hard,1364.370213670195
Michael Leong,Hard,1381.980858879694
Juan Sebastian Langton,Hard,1432.939616808022
Stanislav Bykov,Hard,1416.6565675556658
Ryan Sweeting,Hard,1737.325513861475
David Josepa,Hard,1484.0
Terence Nugent,Hard,1497.268284494178
Denes Lukacs,Hard,1679.63249792947
Thomas Drouet,Hard,1474.1496323927515
Badr Bouarich,Hard,1468.1757978817013
Roman Herold,Hard,1505.8091912675502
Robert Godlewski,Hard,1474.1851764829364
Nimrod Perel,Hard,1476.8690143025544
Mathieu Porry,Hard,1484.2597637956608
Ron Halabi,Hard,1468.3875651779786
Guy Kubi,Hard,1400.987911555924
Danny Spierenburg,Hard,1478.4652920229812
Amaury Auzou,Hard,1484.8237973859518
Rick Schalkers,Hard,1504.9360288057376
Lorenzo Cava,Hard,1488.1137066291449
Nikolai Nesterov,Hard,1447.3998018182765
Almog Mashiach,Hard,1373.8224222025738
Stefan Seywald,Hard,1483.8751903809973
Daniel Danilovic,Hard,1415.2877080742899
Alexander Olsson,Hard,1482.1700435259497
Roy Radwan,Hard,1472.453159608012
Wasiu Ibrahim,Hard,1480.1570134352587
Ivan Vukovic,Hard,1423.633372477706
Martin Pedersen,Hard,1625.5728109666707
Oskar Saarne,Hard,1469.9756384293514
Willem Hornikx,Hard,1481.2578474283355
Pedro Ast,Hard,1301.4293149979605
Tim Bastian Johanssen,Hard,1491.5575487502515
Michael Nortey,Hard,1450.2787505620536
Jaime Ignacio Arriaga,Hard,1420.9293108195643
Robert Dee,Hard,1421.5279046611204
Pete Stroer,Hard,1445.4011819245843
George Balafoutas,Hard,1467.8315716566658
Tasos Korakas,Hard,1483.9298719887324
Dimitrios Iatropoulos,Hard,1486.7690420248816
Dimitrios Loucareas,Hard,1336.1016491113298
Paris Gemouchidis,Hard,1421.5380659962839
Ernests Gulbis,Hard,1815.9382079036814
Akmal Sharipov,Hard,1446.1028838506413
Catalin Buzatu,Hard,1480.210176532977
Sherif Sabry,Hard,1471.9910904251487
Artem Khrushchev,Hard,1480.3743760418533
Vladislav Shegai,Hard,1485.8851612308936
Dilshod Saidmukhamedov,Hard,1465.188519635832
Fernando Marquez,Hard,1418.713269658533
Cesar Ramirez,Hard,1484.5754081812822
Seung Joo Lee,Hard,1454.9041216681787
Jacques Roux,Hard,1481.205417043745
Gonzalo Valencia,Hard,1483.0653473529794
Maximiliano Picon,Hard,1484.0760875523206
Manuel Alfredo Rodriguez,Hard,1470.4075079292186
Sergei Kwak,Hard,1475.1756631506178
Jose Maria Herrera,Hard,1484.2034496872566
Sascha Ruckelshausen,Hard,1484.2144530655974
Scott Crichlow,Hard,1490.34747516046
Jeff Miller,Hard,1482.6392828591304
Marc Rigal Perez,Hard,1408.793003635711
Cyprian Pisarek,Hard,1395.0633231302947
Chan Hoon Lee,Hard,1478.8975855758986
Ji Sup Lim,Hard,1479.1758394413241
Dong Jun Han,Hard,1453.0419310544096
Moon Kyun Kang,Hard,1492.0553787257263
Kittipong Wachiramanowong,Hard,1429.6625929225575
Sergey Kwak,Hard,1488.3722398441387
David O'Connell,Hard,1451.49587731396
Peerakiat Siriluethaiwattana,Hard,1420.5974757769548
Chin Yu Huang,Hard,1371.081732672084
Hai Yun Tan,Hard,1405.536549227643
Jun Chao Xu,Hard,1430.8377244688204
Zhuo Qing Zhou,Hard,1310.8241003507812
Bin Cui,Hard,1468.9650333488362
Javier Torres Prado,Hard,1462.2662307126266
Mauricio Estivariz,Hard,1469.9009961367747
Angel Lara,Hard,1480.3974315189105
Hideaki Kinoshita,Hard,1466.5625706953033
Jae Hyung An,Hard,1482.2573351304643
Sho Katayama,Hard,1614.6475816053833
N Vijay Sundar Prashanth,Hard,1507.1664725117912
Saketh Myneni,Hard,1633.7183122635815
Nima Roshan,Hard,1487.266400740018
Saurav Sukul,Hard,1448.3051522255787
Guillaume Tarralle,Hard,1414.6975567408117
Shogo Kouno,Hard,1491.222435352155
Thomas Morton,Hard,1478.1972404900441
Yi Fei Cao,Hard,1443.9115114378396
Bo Liu,Hard,1482.1775339827495
Vikram Aditya Menon,Hard,1486.5540742020894
Carlos Gonzalez De Cueto,Hard,1454.0320321420431
Vladimir Nikolenko,Hard,1489.1067273730682
Amel Bisevac,Hard,1485.054059150434
Miquel Perez Puigdomenech,Hard,1453.4828318523905
Antonio Martin Velez,Hard,1418.3703643339345
Syrym Abdukhalikov,Hard,1494.4103906787825
Arda Saran,Hard,1487.3163837840405
Marsel Ilhan,Hard,1623.7684019128806
Pablo Seijo Rodriguez,Hard,1483.9528224548164
Kentaro Maehara,Hard,1478.1791359381245
Kosuke Naruse,Hard,1443.511114505098
Akito Higa,Hard,1425.8558603749464
Masayoshi Tomita,Hard,1471.5283091839167
Benjamin Lankenau,Hard,1393.1898320604391
Aleksandr Nedovyesov,Hard,1736.5977996253212
Juan Enrique Crosa,Hard,1480.1748800791124
Gustavo Ramirez,Hard,1493.5174185113722
Juan Carlos Ramirez,Hard,1499.3086751426117
West Nott,Hard,1521.6348636259106
Scott Doerner,Hard,1632.8230859339517
Patrick Briaud,Hard,1451.289946264133
Mario Vergara,Hard,1472.406981858469
Andres Molteni,Hard,1591.3543956895496
Adrians Zguns,Hard,1682.8855801066625
Brett Ross,Hard,1505.5972271436747
Kyle Doppelt,Hard,1483.6086075270214
Yu Chang,Hard,1669.3528186655028
Dmitry Frumkin,Hard,1440.6381436866118
Mikhail Lifshits,Hard,1435.369701912686
Eduardo Hernando Celada,Hard,1471.7853367732253
Adrian Ungur,Hard,1688.0245696071588
Temur Tsvinaria,Hard,1479.4298845674411
Demian Gschwend,Hard,1452.066888418194
Matt Bruch,Hard,1660.7273435729453
Inigo Ojer,Hard,1483.3110685191089
Luiz Miotto,Hard,1459.7041845855183
Alex Clayton,Hard,1502.8910240011971
Jorge Rangel,Hard,1461.623150562901
Wan Gao,Hard,1386.9137872242095
Chris Klingemann,Hard,1594.9966860189793
Kevin Taylor,Hard,1452.2733447458256
James Cerretani,Hard,1443.8420458455416
Frederico Fort,Hard,1432.1734953675957
Juan Manuel Valverde,Hard,1532.5208997499644
Miguel Cicenia,Hard,1446.0214947593504
Ramiro Tincoff,Hard,1525.9972311025754
Cheikh Salif Kante,Hard,1410.927552921972
Milan Petercak,Hard,1465.195795651658
Jeswin Jolly,Hard,1429.7361243061314
Tomas Banczi,Hard,1499.3922222074784
Kris Nathan,Hard,1387.240496782979
Mahar Zeidan,Hard,1447.1270482755651
Diadji Ka,Hard,1482.5119224146931
Youssou Berthe,Hard,1489.7387211437092
Xiao Long Yin,Hard,1475.8981142174368
Chen Yu Wu,Hard,1490.70981050483
Lei Zhang,Hard,1482.250104865103
Xu Yin,Hard,1464.158687312473
Aditya Hari Sasongko,Hard,1365.1725338309582
Brendan Malarkey,Hard,1450.9269071829324
Elbert Sie,Hard,1471.478572093609
Hsin Han Lee,Hard,1517.7603749881118
Faisal Aidil,Hard,1398.362593862353
Patrick Tierro,Hard,1509.8561035887228
Andreas Haider Maurer,Hard,1782.0082552421202
Armin Sandbichler,Hard,1657.2202219650167
Alexis Lluis,Hard,1496.9358195857053
Shane La Porte,Hard,1491.6247816007149
Juan Alfaro,Hard,1483.95923296858
Marco De Sanctic,Hard,1444.8852874053005
James Ludlow,Hard,1460.3761569467736
Ignacio Vicente,Hard,1442.26323902054
Brian Livingston,Hard,1481.8104822988348
Billy Heiser,Hard,1482.3228669125776
Joao De Nes,Hard,1479.7239169743616
Sanni Adamu,Hard,1421.4443509962468
Augustine Nwokedi,Hard,1341.9615245207065
Liron Shaul,Hard,1456.7563126032233
Carlton Fiorentino,Hard,1367.3544229153722
John Carver,Hard,1494.8322204073293
Yuval Klein,Hard,1479.8188581224458
Guillermo Sahagun,Hard,1416.7134470446827
Victor Rodriguez Garza,Hard,1458.4041508708556
Christian Hand,Hard,1467.7151816433852
Clint Boling,Hard,1443.9177212520149
Uche Amajouyi,Hard,1485.1938159049562
Fitrawan Syam,Hard,1481.5940389557593
Bruno Savi,Hard,1486.220929885984
Ivan Cressoni,Hard,1496.3580345513772
Eladio Ribeiro Neto,Hard,1543.2339413129134
Pertti Vesantera,Hard,1486.6800726920037
Libertino Camelo Neto,Hard,1482.709407700869
Rafael Millon,Hard,1467.8822278638843
Eric Gomes,Hard,1654.2264136898555
Rafael Garcia,Hard,1487.0669659872926
Armando Carrascosa,Hard,1488.308802120681
Eugenio Romero,Hard,1484.9975985056494
Jorge Montoya,Hard,1471.5490872684165
Jean Yves Aubone,Hard,1547.2056432941395
Jean Michel Durango,Hard,1460.8167496329036
Marcelo Diaz Petrilli,Hard,1479.0690678201504
Carlos Perez,Hard,1482.8567738771972
Daniel Evans,Hard,2004.7902349108103
William Ferreira,Hard,1487.2267446958635
Pedro Cacao,Hard,1484.2527211062675
Pedro Zanotelli,Hard,1450.841462670989
Andre Rodrigues,Hard,1483.263693206478
Helmut Leyva Herrera,Hard,1481.8875071412263
Alain Michel,Hard,1480.001944788596
Vikram Chitkara,Hard,1481.0807705624504
Gustavo Loza,Hard,1395.0566548119093
Woo Whuk Choi,Hard,1484.0673434926193
Takanobu Nishio,Hard,1471.3057179924876
Jesse Levine,Hard,1851.307754598004
Edward Allinson,Hard,1349.9547643947244
Keith Meisner,Hard,1500.9245232909798
Daniel Jewitt,Hard,1490.20721947489
Matthew Lott,Hard,1487.0539503456187
Laurent Vigne,Hard,1400.1976680819953
Gaetan Lepinoy,Hard,1490.2539912310554
Laurent Rochette,Hard,1662.3972000460376
Rabie Chaki,Hard,1604.9562296413135
Maurice Wamukowa,Hard,1481.5800861423022
Henrik Soderberg,Hard,1458.7564689180288
Bogdan Leonte,Hard,1469.7618592784786
Daniel Rono,Hard,1475.9196647751385
Andemir Karanashev,Hard,1393.3048399467655
Dae Dong Lee,Hard,1494.8486197932375
Adem Ozmeral,Hard,1374.0431419503084
Tony Ro,Hard,1492.7503907855478
Pere Riba,Hard,1669.7166217002768
Guillermo Gomez Diaz,Hard,1476.0556651165998
Artur Romanowski,Hard,1404.1030151081275
Alan Wright,Hard,1451.4476999576611
Carles Poch Gradin,Hard,1569.8069891594112
Abraham Gonzalez Jimenez,Hard,1502.3669336462547
Christopher Rungkat,Hard,1598.9499526604247
Henry So,Hard,1427.4944025745965
Ryan Andrews,Hard,1452.1295824268543
Chris Harfield,Hard,1423.242296964305
Abigael Tulak,Hard,1482.6408966018403
Maxim Geraskin,Hard,1441.4162143872388
Seno Hartono Suwandi,Hard,1405.5473453289999
Fabian Poth,Hard,1456.6595781085744
Fedor Malin,Hard,1466.9467334283438
Morgan Alkautsar,Hard,1478.154893419638
Budi Ansyori,Hard,1482.9613821658613
Sergey Betov,Hard,1644.3846473602837
Artur Chernov,Hard,1370.7520068716233
Dmitry Novikov,Hard,1488.212527856663
Serguei Tarasevitch,Hard,1433.3195077220225
Georgi Rumenov Payakov,Hard,1757.429349679224
Philip Therp,Hard,1493.9108483559964
Karl Norberg,Hard,1450.6954512221769
Pedro Clar Rossello,Hard,1558.2980323051233
Nicklas Szymanski,Hard,1468.911152352489
Thomas Kromann,Hard,1442.3285466432394
David Nord,Hard,1425.4628104212352
Michael Mcclune,Hard,1701.9159047144299
Holden Seguso,Hard,1521.512685076888
Cesare Gallo,Hard,1476.3302219069535
Andrea Falgheri,Hard,1482.0394087527766
Salvatore Deliperi,Hard,1452.9092180728112
Daniele Piludu,Hard,1435.16382321146
Luca Cattani,Hard,1481.8155091440428
Damiano Di Ienno,Hard,1492.1010532329735
Piergiorgio Platto,Hard,1484.0
Filippo Bettini,Hard,1442.0509175969598
Andrea Fava,Hard,1462.8137669136959
Johan Olsson,Hard,1485.3595536075472
Ned Boone,Hard,1460.4015816685749
Daniel Cox,Hard,1690.9186040414684
Patrick Eichenberger,Hard,1453.7546911034976
Sumit Prakash Gupta,Hard,1452.4095910287156
Thomas Williams,Hard,1465.999180914284
Mirko Blohm,Hard,1479.2807944432443
Jitin Bishnoi,Hard,1482.3472598797898
Vijay Siwach,Hard,1482.2551257342209
Sean Galpin,Hard,1480.0322858868522
James Southwood,Hard,1467.0090872384778
Marco Viola,Hard,1443.9589449231983
Sam Groth,Hard,1753.467105063014
Ryan Bellamy,Hard,1484.0
Matteo Trevisan,Hard,1620.713053175936
Gregory Chaine,Hard,1480.474404410501
Patrick Ganet,Hard,1392.0864536473737
Branimir Bozic,Hard,1490.6776565986088
Matt Symons,Hard,1441.1260655475119
Kallim Stewart,Hard,1457.7208641349173
Nicolas Vogel,Hard,1482.1577301998461
Florent Alcantara,Hard,1484.1873326088594
Philipp Oswald,Hard,1738.209232148181
Luis David Martinez,Hard,1572.8814835901007
Martin Fischer,Hard,1789.6416797182262
Diego Lasry,Hard,1414.443188926012
Sahr Timothy Kpulun,Hard,1453.0047577489802
Julian Gast,Hard,1510.4391835382155
Konstantinos Kalaitzis,Hard,1440.2957930493367
Simon Harston,Hard,1488.4796766086467
Maxime Bonami,Hard,1440.4410582915573
Boris Obama,Hard,1459.8435012079424
Emmanuel Greff,Hard,1456.3548484493554
Francisco Javier De La Torre Sanchez,Hard,1489.7530429261624
Albert Ramos,Hard,1858.3361294525832
Tomas Habsuda,Hard,1480.9438660343858
Matthew Ebden,Hard,1795.679604005053
Claude Gorjux,Hard,1491.7778302990214
Joshua Crowe,Hard,1373.7885016037676
James Lemke,Hard,1621.510307048354
Tobias Kamke,Hard,1788.1909292649286
Alessandro Palli,Hard,1481.8272547273211
Roberto Carati,Hard,1483.1542412455572
Alex Platevoet,Hard,1447.9055342946874
Derek Schwandt,Hard,1416.4347568570154
Barry King,Hard,1485.4397926576385
James Feaver,Hard,1361.1205853662036
Yury Shirshov,Hard,1486.2554236954836
Shan Sondhu,Hard,1485.8430398775754
Goncalo Nicau,Hard,1580.0123042359094
Alejandro Kon,Hard,1440.2841146554174
Claudio Romano,Hard,1409.9572303717503
Eduardo De La Paz,Hard,1485.3323033092483
Jaume Santo Valdivieso,Hard,1485.9574746348517
Alejandro Vargas Garcia,Hard,1484.8252809053035
Martin Emmrich,Hard,1531.849210956833
Christoph Lessiak,Hard,1438.144147562425
Sebastien Deridder,Hard,1467.2123678500445
Leander Van Der Vaart,Hard,1453.506646455166
Dimitar Kutrovsky,Hard,1734.777594413912
Francisco Malfitani,Hard,1476.075917215837
Kagiso Kelebeile,Hard,1470.1154113825507
Wesley Baptiste,Hard,1452.3543030278695
Abel Rincon Vazquez,Hard,1468.3599231812568
Ernest Seleke,Hard,1461.798329636732
Robert Varga,Hard,1466.4971906949443
Antoine Tassart,Hard,1442.2617780429102
Nathaniel Horton,Hard,1480.7891462653272
Bokang Setshogo,Hard,1474.3464857437489
Andy De Bruijne,Hard,1467.1499470544225
Aidan Fitzgerald,Hard,1479.571516828319
Michael Power,Hard,1483.2336338394548
Kevin Kerr,Hard,1478.4357914564605
Troy Gillham,Hard,1323.2668321036597
Alexander Rojas,Hard,1456.330563807463
Leonel Vivas,Hard,1414.6089257394515
Orlando Superlano,Hard,1358.7333913643192
Victor Crivoi,Hard,1629.957980800195
Mathieu Rodrigues,Hard,1732.9638274326499
David Budler,Hard,1497.6043898621165
Nathan Rosenfeld,Hard,1470.7150383143023
Sebastian Losavio,Hard,1458.1489101342797
Eric Scharf,Hard,1496.5124761482637
Daniel Hwang,Hard,1482.0657915118068
Rikus Becker,Hard,1477.8035273822138
Thomas Cristian Hodel,Hard,1409.757407291198
Dumiso Khumalo,Hard,1503.2274210822984
Eddy Roy Balummel,Hard,1460.809912072737
Stefan Dalmeida,Hard,1479.119525105701
Tshepang Tangane,Hard,1490.1194534944252
Alexander Farquharson,Hard,1521.3237561441638
Alfonso De La Pena,Hard,1484.3453977295214
Matteo Viola,Hard,1708.6510214811658
Jochen Schoettler,Hard,1495.2455567901889
Scott Dickson,Hard,1462.9898616134146
Christopher Llewellyn,Hard,1477.7373344433022
Ian Samuels,Hard,1461.91900086582
Luis David Viruega Diaz,Hard,1484.770251125753
Romain Hardy,Hard,1456.8008754337368
Jonathan Eysseric,Hard,1571.3754759448423
Petr Frelich,Hard,1487.5043196827348
Martin Kamenik,Hard,1471.2925425991793
Jean Zietsman,Hard,1436.2951934312034
Daniel Ramentol Garcia Atienza,Hard,1497.9497825699916
Yaseen Obaray,Hard,1482.4765530154245
Serdarguly Mamedkuliyev,Hard,1489.3922663545422
Josef Hrabal,Hard,1497.3920618905051
Miloslav Navratil,Hard,1496.256959730282
Piotr Olechowski,Hard,1466.022046753869
Mpiloenhle Migogo,Hard,1481.3641487918744
Adil Shamasdin,Hard,1447.7657574989332
Andreas Eichenberger,Hard,1479.4658649541539
Tiago Lopes,Hard,1538.8490335116937
Yannick Mertens,Hard,1548.4979610798734
Maxime Authom,Hard,1834.2247692710807
Frederic De Fays,Hard,1443.5334044700126
Niels Desein,Hard,1685.692769970056
Brydan Klein,Hard,1628.5845707196186
Ryan Preston,Hard,1466.474851869911
Christoph Palmanshofer,Hard,1475.8011310992065
Nikola Aracic,Hard,1481.5606732116682
Dennis Lajola,Hard,1660.6120257103198
Patrik Fischer,Hard,1465.952206785673
Kevin Casey,Hard,1483.2694783268125
Guillaume St Maurice,Hard,1480.2415649905115
Alex Satschko,Hard,1467.0630016625978
Raul Isaias Rosas Zarur,Hard,1272.8555779399655
Adhan Hissam El Effendi,Hard,1490.967870296685
Sascha Heinemann,Hard,1460.3233377743302
Sven Swinnen,Hard,1528.3117498772297
Gustavo Sterin,Hard,1494.1001312604735
Mohammed Affes,Hard,1397.8544253227774
David Costa Soria,Hard,1462.5022518673577
Mao Xin Gong,Hard,1616.5935176744804
Anas Fattar,Hard,1498.7533694715064
Mathias Feitsch,Hard,1482.9112352472487
Karlis Lejnieks,Hard,1623.9914933343666
David Fontaine,Hard,1486.5395398950056
Hiroshi Fukaumi,Hard,1488.4959652731968
David Tavernier,Hard,1427.6274149194678
Thierry Martin,Hard,1483.9850199441012
Hijiri Kaneko,Hard,1486.4831896672604
Robin Haase,Hard,1833.2917621919216
Boris Conkic,Hard,1538.848877234488
Thiemo De Bakker,Hard,1719.5052482591695
Sahar Shimiel,Hard,1472.1621939158874
Michel Meijer,Hard,1455.2960459125568
Slah Mbarek,Hard,1413.6147657830074
Vladislav Bondarenko,Hard,1426.311200474971
Alexander Sadecky,Hard,1629.474978460153
Steeve Noblecourt,Hard,1439.7856403561002
Petar Jelenic,Hard,1685.8192987132616
Kinshuk Sharma,Hard,1440.6575026427934
Pierre Henri Guillaume,Hard,1490.14602610067
Bruno Calabro,Hard,1470.998070197396
Maximo Gonzalez,Hard,1694.0183209994652
Raian Luchici,Hard,1624.6906729986417
Victor Carvalho Melo,Hard,1477.4057914373539
Andres Bucaro,Hard,1463.994004147493
Mathieu Guenat,Hard,1422.489341092318
Gerardo Suarez,Hard,1490.9302223490836
Juan Carlo Acuna Gerard,Hard,1423.6174172387402
German Gaich,Hard,1457.7414758485354
Eduardo Peralta Tello,Hard,1425.7947941098253
Jonathon Galyon,Hard,1484.329399097097
Iain Atkinson,Hard,1444.8178424146004
Martin Echandi,Hard,1491.2117456202106
Enrique Naranjo,Hard,1450.6589044303164
Leandro Ferreira,Hard,1448.7933029633416
Jerome Inzerillo,Hard,1581.5470732260085
Rudy Coco,Hard,1590.6573235021085
Hugo Le Coq,Hard,1486.7197998963568
Javier Lopez Parra,Hard,1434.155488119843
Angel Alonso Campos,Hard,1418.294426543074
David Canudas Fernandez,Hard,1512.838619211094
Abel Hernandez Aguila,Hard,1435.2742092956548
Abd Hazli Bin Zainuddin,Hard,1464.4383028812333
Razlan Rawi,Hard,1390.9823643947173
Mohammed Faizal Bin Othman,Hard,1477.5001252693419
Muhd Ashaari Bin Zinal Abidin,Hard,1446.3384212513433
Alexander Blom,Hard,1489.1447632915456
Wahib Maknieh,Hard,1485.6785574220278
Sebastian Suarez,Hard,1490.6301719918667
Federico Ciarrochi,Hard,1488.9291432359248
Borja Malo,Hard,1405.619952755919
Antonio Veic,Hard,1639.2668090595446
Aldin Setkic,Hard,1548.5464900623333
Marc Andre Stratling,Hard,1485.7283973451442
Marcin Gawron,Hard,1633.4803001027408
Marcin Szopa,Hard,1483.5835754592374
Blazej Koniusz,Hard,1555.2318186658401
Damian Listingart,Hard,1443.40294775743
Pietro Fanucci,Hard,1460.1482588188603
Jiri Krkoska,Hard,1368.9802248200278
Terkaa Nambe,Hard,1464.2238306512413
Bjorn Van Muysewinkel,Hard,1484.0
Serge Carpentier,Hard,1449.68146336548
Joakim Bay Simonsen,Hard,1467.8975264736985
Yassine Idmbarek,Hard,1456.5354335181453
Mihai Draganescu,Hard,1468.8371947422036
Tony Urhobo,Hard,1464.239500434936
Patrick Gamauf,Hard,1499.286338889948
Nathan Thompson,Hard,1673.484685837601
Michal Walkow,Hard,1479.7239633619952
Austen Childs,Hard,1502.8216758108133
Martin Colenbrander,Hard,1419.2605394347997
Bei Liu,Hard,1391.6547626362333
Ye Dunbar,Hard,1367.8391059438625
Frederick Sletting Johnsen,Hard,1411.6889109995366
Dylan Arnould,Hard,1470.4513880102356
Kellen Damico,Hard,1489.0681573318593
Treat Conrad Huey,Hard,1571.653882237426
Dawid Piatkowski,Hard,1472.2109157211535
Leonardo Mayer,Hard,1919.467781321027
Federico Cataldi,Hard,1433.925220568221
Arnaldo Lovera,Hard,1480.3246056875519
Mauricio Echazu,Hard,1521.8031320800433
Andre Wiesler,Hard,1527.808419515647
Yan Bai,Hard,1823.219893232756
Luca Bianchini,Hard,1500.7865399984353
Alexy Tsyrenov,Hard,1476.8134033144527
Lei Gao,Hard,1439.6495163319216
Daigo Sakuri,Hard,1491.4040884644724
Kei Nishikori,Hard,2176.681404525181
Jorge Molina De La Rosa,Hard,1481.7101427671805
Il Hae Kim,Hard,1487.9398499677545
Hong Ryun Kim,Hard,1483.496536120193
Jong Guk Ho,Hard,1477.6768327713194
